Region,Agreement_Type,Provider,Generation_Type,Generation_Capacity,PeriodCode,value,Date,temperature_2m_mean,wind_speed_10m_max,daylight_duration,snowfall_sum,temperature_2m_max,temperature_2m_min,precipitation_sum
Kauno regionas,BV,T,Gaminantis vartotojas,"3,575",KWH04,282.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,94",KWH04,468.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,9,KWH04,574.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,93",KWH04,342.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,2",KWH04,327.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,44",KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,27",KWH04,291.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,246.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,3",KWH04,385.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,263.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,213.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,18",KWH04,353.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,19",KWH04,325.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,433.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,550.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,326.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,344.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,96",KWH04,501.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,66",KWH04,325.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,28",KWH04,343.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,85",KWH04,234.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,26",KWH04,375.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,25",KWH04,501.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,758.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,01",KWH04,599.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,236.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,12",KWH04,283.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,2",KWH04,302.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,2",KWH04,500.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,15",KWH04,322.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,461.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,12",KWH04,574.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,1",KWH04,371.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,317.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,345.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,1340.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,93",KWH04,1694.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,25",KWH04,397.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,02",KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,03",KWH04,322.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,75",KWH04,867.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,07",KWH04,304.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,7,KWH04,666.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,300.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,04",KWH04,836.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,926.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,08",KWH04,695.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,201.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,16",KWH04,321.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,20,KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,92",KWH04,493.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,16",KWH04,652.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,8",KWH04,659.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,88",KWH04,458.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,05",KWH04,652.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,06",KWH04,562.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,32",KWH04,312.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,6",KWH04,300.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,506.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,7,KWH04,377.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,78",KWH04,366.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,72",KWH04,262.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,406.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,9",KWH04,296.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,285.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,2",KWH04,702.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,379.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,670.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,13",KWH04,299.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,3",KWH04,474.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,655.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,76",KWH04,84.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,301.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,303.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,110.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,4,KWH04,191.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,86",KWH04,302.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,04",KWH04,274.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,352.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,88",KWH04,214.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,44",KWH04,426.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,92",KWH04,249.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,591.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,304.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,25,KWH04,584.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,86",KWH04,479.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,4",KWH04,439.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,81",KWH04,233.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,92",KWH04,314.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,6",KWH04,353.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,12",KWH04,617.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,283.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,323.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,85",KWH04,345.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,6,KWH04,300.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,270.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,10,KWH04,453.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,56",KWH04,566.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,12",KWH04,681.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,6",KWH04,718.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,99",KWH04,510.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,1",KWH04,546.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,41",KWH04,293.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,288.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,6",KWH04,435.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,434.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,8",KWH04,305.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,85",KWH04,256.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,99",KWH04,236.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,56",KWH04,264.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,55",KWH04,255.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,41",KWH04,343.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,46",KWH04,297.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,18",KWH04,263.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,72",KWH04,605.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,18",KWH04,257.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,31",KWH04,240.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,93",KWH04,202.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,4",KWH04,270.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,08",KWH04,1307.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,344.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,15.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,519.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,275.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,6",KWH04,331.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,96",KWH04,471.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,25",KWH04,372.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,88",KWH04,349.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,0.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"12,95",KWH04,611.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,41",KWH04,712.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,2,KWH04,280.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,08",KWH04,573.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,84",KWH04,681.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,92",KWH04,433.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH04,771.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,575",KWH04,481.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,253.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,267.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,48",KWH04,611.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,03",KWH04,301.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"7,68",KWH04,833.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,03",KWH04,445.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"9,9",KWH04,433.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,16",KWH04,614.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,12",KWH04,332.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,225",KWH04,310.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,5,KWH04,238.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,8",KWH04,180.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,14",KWH04,171.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,269.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,02",KWH04,287.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,12",KWH04,277.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,11",KWH04,369.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,69",KWH04,488.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,55",KWH04,228.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"10,01",KWH04,541.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,95",KWH04,254.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,18",KWH04,278.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"11,44",KWH04,341.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,1",KWH04,275.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,547.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,25",KWH04,471.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"8,91",KWH04,459.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"3,85",KWH04,274.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"6,03",KWH04,404.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"4,8",KWH04,252.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,2",KWH04,518.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
Kauno regionas,BV,T,Gaminantis vartotojas,"5,92",KWH04,275.0,2023-07-01,11.220412,41.41408,42229.54,25.060001,32.7525,-6.7974997,456.1
